"_id","age","food_item","meal_category","region","__v"
"671c18b2bf2241294354f09f",44,"Cheesy Veggie Wrap","Vegan","West Bengal",0
"671c18b2bf2241294354f0a0",61,"Spring Rolls","Seafood","Punjab",0
"671c18b2bf2241294354f0a1",56,"Aloo Tikki Chaat","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f0a2",29,"Zucchini Noodles","Chinese","Gujarat",0
"671c18b2bf2241294354f0a3",55,"Cheese Pav Bhaji","Street Food","West Bengal",0
"671c18b2bf2241294354f0a4",57,"Mac and Cheese","Indian Curry","Tamil Nadu",0
"671c18b2bf2241294354f0a5",54,"Spring Rolls","Spicy","Punjab",0
"671c18b2bf2241294354f0a6",33,"Cheese Dosa","Vegan","Delhi",0
"671c18b2bf2241294354f0a7",27,"Vegetable Soup","Healthy","Tamil Nadu",0
"671c18b2bf2241294354f0a8",51,"Cheese Samosa","Chinese","Punjab",0
"671c18b2bf2241294354f0a9",28,"Rabri","Spicy","Punjab",0
"671c18b2bf2241294354f0aa",53,"Hakka Noodles","Indian Curry","Rajasthan",0
"671c18b2bf2241294354f0ab",46,"Mac and Cheese","Snacks","Punjab",0
"671c18b2bf2241294354f0ac",60,"Dal Makhani","Snacks","Punjab",0
"671c18b2bf2241294354f0ad",22,"Dhokla","Spicy","Delhi",0
"671c18b2bf2241294354f0ae",62,"Bhel Puri","Dessert","Tamil Nadu",0
"671c18b2bf2241294354f0af",57,"Vegetable Soup","Spicy","Gujarat",0
"671c18b2bf2241294354f0b0",11,"Spring Rolls","Street Food","Maharashtra",0
"671c18b2bf2241294354f0b1",68,"Cheese Naan","Spicy","West Bengal",0
"671c18b2bf2241294354f0b2",15,"Pani Puri","Street Food","Delhi",0
"671c18b2bf2241294354f0b3",68,"Chicken Curry","Healthy","Delhi",0
"671c18b2bf2241294354f0b4",64,"Crab Masala","Chinese","West Bengal",0
"671c18b2bf2241294354f0b5",65,"Palak Paneer","Indian Curry","Tamil Nadu",0
"671c18b2bf2241294354f0b6",65,"Cheese Dosa","Seafood","Maharashtra",0
"671c18b2bf2241294354f0b7",38,"Chili Chicken","Indian Curry","Kerala",0
"671c18b2bf2241294354f0b8",57,"Samosa","Cheesy","Karnataka",0
"671c18b2bf2241294354f0b9",19,"Zucchini Noodles","Seafood","Uttar Pradesh",0
"671c18b2bf2241294354f0ba",29,"Masala Dosa","Chinese","Gujarat",0
"671c18b2bf2241294354f0bb",38,"Masala Dosa","Chinese","West Bengal",0
"671c18b2bf2241294354f0bc",63,"Chana Masala","Snacks","Kerala",0
"671c18b2bf2241294354f0bd",18,"Hakka Noodles","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f0be",49,"Paneer Butter Masala","Seafood","West Bengal",0
"671c18b2bf2241294354f0bf",50,"Chaat","Spicy","Tamil Nadu",0
"671c18b2bf2241294354f0c0",22,"Dim Sum","Vegan","Kerala",0
"671c18b2bf2241294354f0c1",44,"Chicken Curry","Healthy","Maharashtra",0
"671c18b2bf2241294354f0c2",17,"Fish Fry","Dessert","West Bengal",0
"671c18b2bf2241294354f0c3",21,"Cheesy Garlic Bread","Indian Curry","Maharashtra",0
"671c18b2bf2241294354f0c4",54,"Cheesy Veggie Wrap","Snacks","Gujarat",0
"671c18b2bf2241294354f0c5",44,"Kheer","Indian Curry","Gujarat",0
"671c18b2bf2241294354f0c6",65,"Methi Paratha","Cheesy","Gujarat",0
"671c18b2bf2241294354f0c7",24,"Chana Masala","Chinese","Uttar Pradesh",0
"671c18b2bf2241294354f0c8",27,"Cheesy Pasta","Snacks","Punjab",0
"671c18b2bf2241294354f0c9",41,"Fish Fry","Cheesy","Karnataka",0
"671c18b2bf2241294354f0ca",18,"Malabar Fish Curry","Healthy","Kerala",0
"671c18b2bf2241294354f0cb",45,"Chicken Curry","Indian Curry","Uttar Pradesh",0
"671c18b2bf2241294354f0cc",70,"Samosa","Street Food","Punjab",0
"671c18b2bf2241294354f0cd",12,"Tikki","Spicy","West Bengal",0
"671c18b2bf2241294354f0ce",22,"Kung Pao Chicken","Cheesy","Karnataka",0
"671c18b2bf2241294354f0cf",58,"Spicy Szechuan Noodles","Chinese","West Bengal",0
"671c18b2bf2241294354f0d0",12,"Aloo Gobi","Seafood","Tamil Nadu",0
"671c18b2bf2241294354f0d1",21,"Paneer Tikka Masala","Chinese","Maharashtra",0
"671c18b2bf2241294354f0d2",29,"Bombil Fry","Seafood","Kerala",0
"671c18b2bf2241294354f0d3",31,"Tandoori Fish","Healthy","Gujarat",0
"671c18b2bf2241294354f0d4",70,"Grilled Paneer","Vegan","Maharashtra",0
"671c18b2bf2241294354f0d5",68,"Murukku","Vegan","West Bengal",0
"671c18b2bf2241294354f0d6",31,"Quinoa Pulao","Indian Curry","Kerala",0
"671c18b2bf2241294354f0d7",43,"Murukku","Seafood","Delhi",0
"671c18b2bf2241294354f0d8",68,"Cheese Stuffed Mushroom","Cheesy","Gujarat",0
"671c18b2bf2241294354f0d9",11,"Kadai Paneer","Indian Curry","West Bengal",0
"671c18b2bf2241294354f0da",14,"Prawn Masala","Street Food","Karnataka",0
"671c18b2bf2241294354f0db",63,"Vegetable Chow Mein","Spicy","Maharashtra",0
"671c18b2bf2241294354f0dc",67,"Samosa","Cheesy","Gujarat",0
"671c18b2bf2241294354f0dd",33,"Dal Makhani","Seafood","Karnataka",0
"671c18b2bf2241294354f0de",69,"Dal Tadka","Street Food","Maharashtra",0
"671c18b2bf2241294354f0df",21,"Pakoras","Cheesy","Maharashtra",0
"671c18b2bf2241294354f0e0",40,"Chili Chicken","Spicy","Maharashtra",0
"671c18b2bf2241294354f0e1",29,"Pav Bhaji","Indian Curry","Punjab",0
"671c18b2bf2241294354f0e2",23,"Spring Rolls","Spicy","Karnataka",0
"671c18b2bf2241294354f0e3",47,"Mutton Rogan Josh","Snacks","Maharashtra",0
"671c18b2bf2241294354f0e4",54,"Chicken Vindaloo","Healthy","Karnataka",0
"671c18b2bf2241294354f0e5",33,"Dal Makhani","Healthy","Rajasthan",0
"671c18b2bf2241294354f0e6",36,"Cheese Pav Bhaji","Snacks","Maharashtra",0
"671c18b2bf2241294354f0e7",12,"Kadai Paneer","Healthy","Tamil Nadu",0
"671c18b2bf2241294354f0e8",34,"Sprouted Moong Salad","Indian Curry","West Bengal",0
"671c18b2bf2241294354f0e9",45,"Hakka Noodles","Cheesy","Delhi",0
"671c18b2bf2241294354f0ea",40,"Ladoo","Snacks","Gujarat",0
"671c18b2bf2241294354f0eb",40,"Mixed Vegetable Stir Fry","Vegan","Karnataka",0
"671c18b2bf2241294354f0ec",15,"Momos","Cheesy","Tamil Nadu",0
"671c18b2bf2241294354f0ed",45,"Stuffed Bell Peppers","Spicy","Punjab",0
"671c18b2bf2241294354f0ee",11,"Cheese Pav Bhaji","Indian Curry","Maharashtra",0
"671c18b2bf2241294354f0ef",67,"Murukku","Indian Curry","Karnataka",0
"671c18b2bf2241294354f0f0",44,"Oats Upma","Spicy","Karnataka",0
"671c18b2bf2241294354f0f1",56,"Fish Curry","Dessert","Karnataka",0
"671c18b2bf2241294354f0f2",70,"Aloo Gobi","Spicy","Rajasthan",0
"671c18b2bf2241294354f0f3",53,"Tandoori Chicken","Indian Curry","Karnataka",0
"671c18b2bf2241294354f0f4",11,"Cheese Dosa","Dessert","Gujarat",0
"671c18b2bf2241294354f0f5",59,"Vegetable Chow Mein","Healthy","Tamil Nadu",0
"671c18b2bf2241294354f0f6",25,"Salad","Dessert","Punjab",0
"671c18b2bf2241294354f0f7",15,"Pani Puri","Indian Curry","Maharashtra",0
"671c18b2bf2241294354f0f8",48,"Cheese Naan","Dessert","Rajasthan",0
"671c18b2bf2241294354f0f9",30,"Spicy Prawn Curry","Spicy","Delhi",0
"671c18b2bf2241294354f0fa",57,"Palak Paneer","Dessert","Tamil Nadu",0
"671c18b2bf2241294354f0fb",61,"Prawn Masala","Seafood","Delhi",0
"671c18b2bf2241294354f0fc",19,"Aloo Gobi","Healthy","West Bengal",0
"671c18b2bf2241294354f0fd",43,"Tandoori Fish","Street Food","Punjab",0
"671c18b2bf2241294354f0fe",42,"Sprouted Moong Salad","Healthy","Kerala",0
"671c18b2bf2241294354f0ff",53,"Spicy Szechuan Noodles","Seafood","Kerala",0
"671c18b2bf2241294354f100",52,"Sev Puri","Healthy","Maharashtra",0
"671c18b2bf2241294354f101",41,"Butter Chicken","Indian Curry","Punjab",0
"671c18b2bf2241294354f102",51,"Pani Puri","Dessert","Uttar Pradesh",0
"671c18b2bf2241294354f103",48,"Cheese Samosa","Dessert","Delhi",0
"671c18b2bf2241294354f104",36,"Jalebi","Chinese","Karnataka",0
"671c18b2bf2241294354f105",44,"Baingan Bharta","Healthy","Maharashtra",0
"671c18b2bf2241294354f106",59,"Oats Upma","Indian Curry","Karnataka",0
"671c18b2bf2241294354f107",31,"Fish Curry","Vegan","Rajasthan",0
"671c18b2bf2241294354f108",65,"Methi Paratha","Snacks","West Bengal",0
"671c18b2bf2241294354f109",24,"Cheese Stuffed Mushroom","Dessert","Tamil Nadu",0
"671c18b2bf2241294354f10a",70,"Rasgulla","Indian Curry","Maharashtra",0
"671c18b2bf2241294354f10b",17,"Chili Chicken","Vegan","Maharashtra",0
"671c18b2bf2241294354f10c",41,"Tandoori Fish","Street Food","Rajasthan",0
"671c18b2bf2241294354f10d",53,"Aloo Gobi","Street Food","Gujarat",0
"671c18b2bf2241294354f10e",56,"Dal Makhani","Street Food","Punjab",0
"671c18b2bf2241294354f10f",57,"Spring Rolls","Cheesy","Uttar Pradesh",0
"671c18b2bf2241294354f110",10,"Gulab Jamun","Cheesy","Delhi",0
"671c18b2bf2241294354f111",33,"Barfi","Dessert","Delhi",0
"671c18b2bf2241294354f112",48,"Sev Puri","Healthy","West Bengal",0
"671c18b2bf2241294354f113",49,"Rasgulla","Vegan","Punjab",0
"671c18b2bf2241294354f114",62,"Chaat","Street Food","West Bengal",0
"671c18b2bf2241294354f115",18,"Paneer Butter Masala","Snacks","Rajasthan",0
"671c18b2bf2241294354f116",66,"Goan Prawn Curry","Street Food","Delhi",0
"671c18b2bf2241294354f117",19,"Cheesy Garlic Bread","Dessert","Uttar Pradesh",0
"671c18b2bf2241294354f118",46,"Bhel Puri","Vegan","Gujarat",0
"671c18b2bf2241294354f119",27,"Dim Sum","Street Food","Tamil Nadu",0
"671c18b2bf2241294354f11a",10,"Aloo Gobi","Spicy","Rajasthan",0
"671c18b2bf2241294354f11b",59,"Chana Masala","Indian Curry","Rajasthan",0
"671c18b2bf2241294354f11c",13,"Manchurian","Street Food","Delhi",0
"671c18b2bf2241294354f11d",27,"Cheese Naan","Healthy","Delhi",0
"671c18b2bf2241294354f11e",13,"Samosa","Spicy","Delhi",0
"671c18b2bf2241294354f11f",17,"Chicken Curry","Dessert","Tamil Nadu",0
"671c18b2bf2241294354f120",69,"Mixed Vegetable Stir Fry","Vegan","Gujarat",0
"671c18b2bf2241294354f121",56,"Momos","Dessert","Rajasthan",0
"671c18b2bf2241294354f122",46,"Vada Pav","Chinese","Punjab",0
"671c18b2bf2241294354f123",24,"Spicy Prawn Curry","Indian Curry","West Bengal",0
"671c18b2bf2241294354f124",38,"Momos","Spicy","Maharashtra",0
"671c18b2bf2241294354f125",65,"Fish Tikka","Vegan","Uttar Pradesh",0
"671c18b2bf2241294354f126",41,"Vegetable Soup","Vegan","Kerala",0
"671c18b2bf2241294354f127",31,"Vada Pav","Street Food","West Bengal",0
"671c18b2bf2241294354f128",55,"Fish Tikka","Healthy","Punjab",0
"671c18b2bf2241294354f129",35,"Baingan Bharta","Spicy","Punjab",0
"671c18b2bf2241294354f12a",57,"Murukku","Street Food","Gujarat",0
"671c18b2bf2241294354f12b",25,"Paneer Tikka Masala","Chinese","Maharashtra",0
"671c18b2bf2241294354f12c",62,"Vegetable Biryani","Spicy","Kerala",0
"671c18b2bf2241294354f12d",57,"Cheesy Garlic Bread","Snacks","Karnataka",0
"671c18b2bf2241294354f12e",23,"Spicy Szechuan Noodles","Spicy","Delhi",0
"671c18b2bf2241294354f12f",65,"Palak Chaat","Cheesy","Tamil Nadu",0
"671c18b2bf2241294354f130",25,"Cheese Stuffed Mushroom","Healthy","Kerala",0
"671c18b2bf2241294354f131",45,"Prawn Biryani","Dessert","West Bengal",0
"671c18b2bf2241294354f132",38,"Malabar Fish Curry","Snacks","Delhi",0
"671c18b2bf2241294354f133",70,"Cheese Stuffed Mushroom","Seafood","Tamil Nadu",0
"671c18b2bf2241294354f134",23,"Kachori","Healthy","Kerala",0
"671c18b2bf2241294354f135",40,"Chana Masala","Spicy","West Bengal",0
"671c18b2bf2241294354f136",50,"Chana Masala","Street Food","Rajasthan",0
"671c18b2bf2241294354f137",27,"Prawn Masala","Cheesy","Rajasthan",0
"671c18b2bf2241294354f138",55,"Gajar Halwa","Spicy","Rajasthan",0
"671c18b2bf2241294354f139",69,"Stuffed Bell Peppers","Seafood","Tamil Nadu",0
"671c18b2bf2241294354f13a",70,"Gulab Jamun","Snacks","Punjab",0
"671c18b2bf2241294354f13b",54,"Dahi Puri","Street Food","Karnataka",0
"671c18b2bf2241294354f13c",27,"Vegetable Soup","Street Food","Punjab",0
"671c18b2bf2241294354f13d",48,"Fish Tikka","Chinese","Delhi",0
"671c18b2bf2241294354f13e",33,"Sev","Snacks","Delhi",0
"671c18b2bf2241294354f13f",38,"Tandoori Chicken","Vegan","West Bengal",0
"671c18b2bf2241294354f140",46,"Kachori","Cheesy","Maharashtra",0
"671c18b2bf2241294354f141",66,"Aloo Gobi","Healthy","Gujarat",0
"671c18b2bf2241294354f142",14,"Rajma Chawal","Indian Curry","Uttar Pradesh",0
"671c18b2bf2241294354f143",28,"Rajma Chawal","Cheesy","Rajasthan",0
"671c18b2bf2241294354f144",46,"Kadai Paneer","Chinese","Rajasthan",0
"671c18b2bf2241294354f145",19,"Fish Curry","Chinese","Kerala",0
"671c18b2bf2241294354f146",36,"Stuffed Bell Peppers","Chinese","Karnataka",0
"671c18b2bf2241294354f147",10,"Chicken Vindaloo","Seafood","Rajasthan",0
"671c18b2bf2241294354f148",15,"Rajma Chawal","Cheesy","West Bengal",0
"671c18b2bf2241294354f149",70,"Methi Paratha","Dessert","Maharashtra",0
"671c18b2bf2241294354f14a",47,"Murukku","Indian Curry","Tamil Nadu",0
"671c18b2bf2241294354f14b",24,"Kachori","Vegan","Rajasthan",0
"671c18b2bf2241294354f14c",47,"Hakka Noodles","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f14d",51,"Quinoa Pulao","Indian Curry","Karnataka",0
"671c18b2bf2241294354f14e",53,"Spicy Szechuan Noodles","Cheesy","Delhi",0
"671c18b2bf2241294354f14f",30,"Peda","Chinese","Rajasthan",0
"671c18b2bf2241294354f150",39,"Kuchcha Aam Ki Barfi","Vegan","West Bengal",0
"671c18b2bf2241294354f151",55,"Kachori","Vegan","Gujarat",0
"671c18b2bf2241294354f152",67,"Mac and Cheese","Street Food","Gujarat",0
"671c18b2bf2241294354f153",40,"Ladoo","Seafood","Punjab",0
"671c18b2bf2241294354f154",45,"Gulab Jamun","Indian Curry","Kerala",0
"671c18b2bf2241294354f155",65,"Bombil Fry","Snacks","Karnataka",0
"671c18b2bf2241294354f156",26,"Ghar Ka Khana","Dessert","Punjab",0
"671c18b2bf2241294354f157",23,"Pork Ribs","Street Food","Punjab",0
"671c18b2bf2241294354f158",49,"Grilled Paneer","Seafood","West Bengal",0
"671c18b2bf2241294354f159",56,"Sweet and Sour Chicken","Seafood","Punjab",0
"671c18b2bf2241294354f15a",13,"Grilled Paneer","Spicy","West Bengal",0
"671c18b2bf2241294354f15b",15,"Palak Paneer","Spicy","Punjab",0
"671c18b2bf2241294354f15c",26,"Cheesy Pasta","Healthy","Delhi",0
"671c18b2bf2241294354f15d",44,"Gajar Halwa","Indian Curry","Uttar Pradesh",0
"671c18b2bf2241294354f15e",43,"Pakoras","Spicy","Rajasthan",0
"671c18b2bf2241294354f15f",37,"Rabri","Dessert","West Bengal",0
"671c18b2bf2241294354f160",69,"Vegetable Soup","Dessert","Tamil Nadu",0
"671c18b2bf2241294354f161",13,"Masala Dosa","Street Food","West Bengal",0
"671c18b2bf2241294354f162",46,"Prawn Biryani","Healthy","Gujarat",0
"671c18b2bf2241294354f163",11,"Spicy Prawn Curry","Street Food","Karnataka",0
"671c18b2bf2241294354f164",26,"Kheer","Dessert","Delhi",0
"671c18b2bf2241294354f165",54,"Bombil Fry","Cheesy","Karnataka",0
"671c18b2bf2241294354f166",23,"Chana Masala","Vegan","Uttar Pradesh",0
"671c18b2bf2241294354f167",54,"Salad","Chinese","Uttar Pradesh",0
"671c18b2bf2241294354f168",63,"Kachori","Indian Curry","Delhi",0
"671c18b2bf2241294354f169",65,"Stuffed Capsicum","Seafood","West Bengal",0
"671c18b2bf2241294354f16a",49,"Spicy Szechuan Noodles","Cheesy","Delhi",0
"671c18b2bf2241294354f16b",32,"Hot and Sour Soup","Snacks","West Bengal",0
"671c18b2bf2241294354f16c",28,"Baingan Bharta","Chinese","Karnataka",0
"671c18b2bf2241294354f16d",65,"Spring Rolls","Healthy","Gujarat",0
"671c18b2bf2241294354f16e",66,"Methi Paratha","Spicy","Gujarat",0
"671c18b2bf2241294354f16f",49,"Prawn Biryani","Healthy","Gujarat",0
"671c18b2bf2241294354f170",27,"Cheese Samosa","Indian Curry","Uttar Pradesh",0
"671c18b2bf2241294354f171",56,"Spring Rolls","Spicy","Karnataka",0
"671c18b2bf2241294354f172",19,"Salad","Seafood","Uttar Pradesh",0
"671c18b2bf2241294354f173",10,"Kung Pao Chicken","Spicy","Karnataka",0
"671c18b2bf2241294354f174",25,"Bhel Puri","Snacks","Rajasthan",0
"671c18b2bf2241294354f175",23,"Fish Curry","Dessert","Punjab",0
"671c18b2bf2241294354f176",29,"Gulab Jamun","Chinese","West Bengal",0
"671c18b2bf2241294354f177",25,"Goan Prawn Curry","Street Food","Kerala",0
"671c18b2bf2241294354f178",36,"Prawn Biryani","Seafood","Uttar Pradesh",0
"671c18b2bf2241294354f179",29,"Sweet and Sour Chicken","Chinese","Tamil Nadu",0
"671c18b2bf2241294354f17a",35,"Stuffed Capsicum","Vegan","Karnataka",0
"671c18b2bf2241294354f17b",52,"Jalebi","Indian Curry","Rajasthan",0
"671c18b2bf2241294354f17c",41,"Chicken Vindaloo","Vegan","Uttar Pradesh",0
"671c18b2bf2241294354f17d",48,"Fish Tikka","Seafood","Tamil Nadu",0
"671c18b2bf2241294354f17e",37,"Vegetable Soup","Spicy","Gujarat",0
"671c18b2bf2241294354f17f",25,"Kung Pao Chicken","Cheesy","Kerala",0
"671c18b2bf2241294354f180",50,"Chili Chicken","Street Food","Delhi",0
"671c18b2bf2241294354f181",56,"Dal Makhani","Spicy","West Bengal",0
"671c18b2bf2241294354f182",49,"Prawn Biryani","Seafood","Karnataka",0
"671c18b2bf2241294354f183",42,"Malabar Fish Curry","Snacks","West Bengal",0
"671c18b2bf2241294354f184",36,"Mac and Cheese","Dessert","Delhi",0
"671c18b2bf2241294354f185",48,"Gulab Jamun","Healthy","Tamil Nadu",0
"671c18b2bf2241294354f186",63,"Kadai Paneer","Chinese","Maharashtra",0
"671c18b2bf2241294354f187",70,"Kheer","Snacks","Tamil Nadu",0
"671c18b2bf2241294354f188",10,"Mac and Cheese","Snacks","Gujarat",0
"671c18b2bf2241294354f189",27,"Gajar Halwa","Cheesy","Maharashtra",0
"671c18b2bf2241294354f18a",33,"Vegetable Biryani","Seafood","Karnataka",0
"671c18b2bf2241294354f18b",38,"Vegetable Biryani","Cheesy","Gujarat",0
"671c18b2bf2241294354f18c",54,"Cheese Dosa","Street Food","Punjab",0
"671c18b2bf2241294354f18d",63,"Prawn Biryani","Spicy","West Bengal",0
"671c18b2bf2241294354f18e",25,"Malabar Fish Curry","Chinese","Karnataka",0
"671c18b2bf2241294354f18f",62,"Methi Paratha","Cheesy","West Bengal",0
"671c18b2bf2241294354f190",12,"Chaat","Indian Curry","Karnataka",0
"671c18b2bf2241294354f191",35,"Malabar Fish Curry","Spicy","Gujarat",0
"671c18b2bf2241294354f192",30,"Kadai Paneer","Snacks","Karnataka",0
"671c18b2bf2241294354f193",66,"Zucchini Noodles","Chinese","Karnataka",0
"671c18b2bf2241294354f194",63,"Murukku","Seafood","West Bengal",0
"671c18b2bf2241294354f195",28,"Paneer Tikka Masala","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f196",48,"Sweet and Sour Chicken","Healthy","Delhi",0
"671c18b2bf2241294354f197",13,"Hot and Sour Soup","Vegan","Maharashtra",0
"671c18b2bf2241294354f198",41,"Rasgulla","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f199",16,"Pav Bhaji","Spicy","Tamil Nadu",0
"671c18b2bf2241294354f19a",67,"Tikki","Healthy","West Bengal",0
"671c18b2bf2241294354f19b",56,"Chana Masala","Chinese","Kerala",0
"671c18b2bf2241294354f19c",51,"Chaat","Indian Curry","Karnataka",0
"671c18b2bf2241294354f19d",22,"Murukku","Street Food","Punjab",0
"671c18b2bf2241294354f19e",26,"Mac and Cheese","Seafood","Uttar Pradesh",0
"671c18b2bf2241294354f19f",35,"Bhel Puri","Vegan","Tamil Nadu",0
"671c18b2bf2241294354f1a0",13,"Sev Puri","Cheesy","Punjab",0
"671c18b2bf2241294354f1a1",63,"Crab Masala","Healthy","Gujarat",0
"671c18b2bf2241294354f1a2",21,"Masala Dosa","Seafood","Uttar Pradesh",0
"671c18b2bf2241294354f1a3",28,"Tandoori Fish","Chinese","Maharashtra",0
"671c18b2bf2241294354f1a4",34,"Chana Masala","Seafood","Delhi",0
"671c18b2bf2241294354f1a5",35,"Paneer Butter Masala","Indian Curry","Maharashtra",0
"671c18b2bf2241294354f1a6",28,"Chili Chicken","Dessert","Maharashtra",0
"671c18b2bf2241294354f1a7",20,"Baingan Bharta","Healthy","Delhi",0
"671c18b2bf2241294354f1a8",62,"Dal Makhani","Seafood","Gujarat",0
"671c18b2bf2241294354f1a9",37,"Manchurian","Street Food","Gujarat",0
"671c18b2bf2241294354f1aa",24,"Chicken Vindaloo","Street Food","Tamil Nadu",0
"671c18b2bf2241294354f1ab",10,"Hakka Noodles","Healthy","Gujarat",0
"671c18b2bf2241294354f1ac",39,"Tandoori Cauliflower","Vegan","Uttar Pradesh",0
"671c18b2bf2241294354f1ad",67,"Pani Puri","Spicy","Punjab",0
"671c18b2bf2241294354f1ae",13,"Ladoo","Vegan","Kerala",0
"671c18b2bf2241294354f1af",55,"Spicy Szechuan Noodles","Street Food","Rajasthan",0
"671c18b2bf2241294354f1b0",52,"Vegetable Biryani","Indian Curry","Tamil Nadu",0
"671c18b2bf2241294354f1b1",39,"Sev","Spicy","Maharashtra",0
"671c18b2bf2241294354f1b2",30,"Pav Bhaji","Cheesy","Rajasthan",0
"671c18b2bf2241294354f1b3",62,"Cheese Samosa","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f1b4",16,"Kadai Paneer","Snacks","Karnataka",0
"671c18b2bf2241294354f1b5",47,"Mutton Rogan Josh","Vegan","Gujarat",0
"671c18b2bf2241294354f1b6",33,"Sev","Cheesy","West Bengal",0
"671c18b2bf2241294354f1b7",29,"Bombil Fry","Vegan","Tamil Nadu",0
"671c18b2bf2241294354f1b8",60,"Chana Masala","Spicy","Karnataka",0
"671c18b2bf2241294354f1b9",59,"Kheer","Dessert","Karnataka",0
"671c18b2bf2241294354f1ba",21,"Crab Masala","Vegan","Punjab",0
"671c18b2bf2241294354f1bb",61,"Momos","Chinese","Gujarat",0
"671c18b2bf2241294354f1bc",61,"Fish Curry","Vegan","West Bengal",0
"671c18b2bf2241294354f1bd",52,"Bhindi Masala","Vegan","Gujarat",0
"671c18b2bf2241294354f1be",60,"Cheese Samosa","Dessert","Karnataka",0
"671c18b2bf2241294354f1bf",18,"Gulab Jamun","Snacks","Gujarat",0
"671c18b2bf2241294354f1c0",57,"Vegan Pulao","Cheesy","Delhi",0
"671c18b2bf2241294354f1c1",42,"Tandoori Cauliflower","Healthy","Kerala",0
"671c18b2bf2241294354f1c2",38,"Spicy Szechuan Noodles","Seafood","Tamil Nadu",0
"671c18b2bf2241294354f1c3",38,"Paneer Butter Masala","Healthy","Punjab",0
"671c18b2bf2241294354f1c4",50,"Vegetable Biryani","Cheesy","Uttar Pradesh",0
"671c18b2bf2241294354f1c5",46,"Ghar Ka Khana","Snacks","Tamil Nadu",0
"671c18b2bf2241294354f1c6",38,"Cheesy Veggie Wrap","Dessert","Punjab",0
"671c18b2bf2241294354f1c7",49,"Fish Fry","Indian Curry","Kerala",0
"671c18b2bf2241294354f1c8",32,"Vegetable Soup","Cheesy","Uttar Pradesh",0
"671c18b2bf2241294354f1c9",45,"Chaat","Seafood","Punjab",0
"671c18b2bf2241294354f1ca",16,"Barfi","Spicy","Gujarat",0
"671c18b2bf2241294354f1cb",25,"Prawn Biryani","Chinese","Kerala",0
"671c18b2bf2241294354f1cc",54,"Kuchcha Aam Ki Barfi","Indian Curry","Punjab",0
"671c18b2bf2241294354f1cd",42,"Cheese Dosa","Chinese","Karnataka",0
"671c18b2bf2241294354f1ce",64,"Gulab Jamun","Snacks","Uttar Pradesh",0
"671c18b2bf2241294354f1cf",38,"Bhel Puri","Spicy","Gujarat",0
"671c18b2bf2241294354f1d0",38,"Gulab Jamun","Dessert","West Bengal",0
"671c18b2bf2241294354f1d1",23,"Paneer Tikka","Spicy","Karnataka",0
"671c18b2bf2241294354f1d2",28,"Chicken Vindaloo","Indian Curry","Delhi",0
"671c18b2bf2241294354f1d3",48,"Spring Rolls","Street Food","Karnataka",0
"671c18b2bf2241294354f1d4",58,"Vegetable Biryani","Seafood","Kerala",0
"671c18b2bf2241294354f1d5",51,"Mutton Rogan Josh","Seafood","Gujarat",0
"671c18b2bf2241294354f1d6",70,"Kuchcha Aam Ki Barfi","Healthy","Tamil Nadu",0
"671c18b2bf2241294354f1d7",18,"Prawn Masala","Seafood","Gujarat",0
"671c18b2bf2241294354f1d8",62,"Cheese Dosa","Spicy","Karnataka",0
"671c18b2bf2241294354f1d9",39,"Rabri","Healthy","Delhi",0
"671c18b2bf2241294354f1da",56,"Vegetable Chow Mein","Healthy","Delhi",0
"671c18b2bf2241294354f1db",34,"Vada Pav","Cheesy","Delhi",0
"671c18b2bf2241294354f1dc",24,"Tandoori Chicken","Cheesy","Gujarat",0
"671c18b2bf2241294354f1dd",25,"Rabri","Dessert","Rajasthan",0
"671c18b2bf2241294354f1de",39,"Masala Dosa","Seafood","Karnataka",0
"671c18b2bf2241294354f1df",12,"Spicy Prawn Curry","Dessert","Karnataka",0
"671c18b2bf2241294354f1e0",20,"Pani Puri","Spicy","Uttar Pradesh",0
"671c18b2bf2241294354f1e1",56,"Kung Pao Chicken","Street Food","Tamil Nadu",0
"671c18b2bf2241294354f1e2",68,"Pakoras","Street Food","Punjab",0
"671c18b2bf2241294354f1e3",31,"Vegetable Biryani","Street Food","Kerala",0
"671c18b2bf2241294354f1e4",48,"Prawn Masala","Cheesy","Uttar Pradesh",0
"671c18b2bf2241294354f1e5",28,"Spring Rolls","Vegan","Rajasthan",0
"671c18b2bf2241294354f1e6",35,"Kheer","Spicy","Karnataka",0
"671c18b2bf2241294354f1e7",27,"Prawn Biryani","Spicy","Punjab",0
"671c18b2bf2241294354f1e8",66,"Prawn Masala","Seafood","Karnataka",0
"671c18b2bf2241294354f1e9",16,"Chicken Curry","Indian Curry","Kerala",0
"671c18b2bf2241294354f1ea",15,"Cheesy Garlic Bread","Indian Curry","Uttar Pradesh",0
"671c18b2bf2241294354f1eb",24,"Chili Chicken","Street Food","Delhi",0
"671c18b2bf2241294354f1ec",51,"Tandoori Cauliflower","Spicy","Rajasthan",0
